FIPS,workplaces,retail_and_recreation,parks,grocery_and_pharmacy,residential,transit_stations
01000_4,,,,,,
1101,0.006691736049347876,-0.06570189632266829,-0.16984172809852152,-0.2260056518893794,-0.037550681282529495,-0.1692796372459931
05000_4,,,,,,
06000_4,,,,,,
6113,0.04477918301190757,0.5643295654954412,0.23205110076825036,-0.2561616763392242,-0.11821066732249043,0.2068998328750201
9005,0.07230223498050702,-0.44547340316110273,-0.2979031377165993,0.23925090880446015,0.15034295498170702,-0.4180698452057196
9011,-0.42121311041194237,-0.6981259412141784,-0.5885732092130224,-0.49020635597942996,0.544106978034497,-0.7760733995359679
10001,-0.10724670513339034,-0.46161793649295274,-0.23131491600066584,-0.33689233296620397,0.2626620504371727,-0.34028596545671436
10005,-0.1142967290006402,-0.4882144126630689,-0.32778513386302816,-0.431277864773739,0.2231342520368537,-0.45538310703832163
12000_4,,,,,,
12015,-0.4736380919356632,-0.6502251926205183,-0.18480235405592688,-0.11823504682585596,0.6175056103459402,-0.21681063366374098
12085,-0.08568700000719782,-0.11347722023403581,-0.1571824992845398,-0.1278484769037991,-0.2747525251721232,-0.25753117996471636
13095,0.3272032205285981,-0.042038706208739174,-0.32368247206741974,0.10166122075369151,-0.1268286235573249,0.31573894202424735
17000_4,,,,,,
17091,-0.2336286943959797,-0.6334051744574422,-0.6792379473283091,-0.25331151124557305,0.5453217459934536,-0.602973298244653
17119,-0.44145843523830036,-0.7955438831698262,-0.5364110122837082,-0.5711393899196071,0.6450873977903469,-0.7959320008979409
18000_4,,,,,,
19000_4,,,,,,
19013,-0.27182675563003456,-0.7139152534573282,-0.5266892085878714,-0.6975969279435238,0.4965737884774545,-0.36931028084201134
19113,0.1292822163941153,-0.32886700097748034,-0.6144037896146255,-0.19953612534300988,0.10569471289748907,-0.14453309461505395
19193,-0.3871671987034128,-0.6806019189266663,-0.3378406847533034,-0.5904082512123305,0.5766621625028859,-0.6410160381278207
21000_4,,,,,,
22015,0.30633262054587895,0.48664467949013335,0.3630175966831024,0.24391772895896746,-0.4643782333597301,0.24565919521798932
22017,0.2992580520580726,-0.13335597064551435,-0.14427101323395117,0.21991130504658124,-0.05086617907006308,0.14709684522132208
22019,0.09810814271594509,0.2829202753986417,0.10277186508862271,0.013812773046678755,-0.24462321099650658,0.49434199513502386
22045,-0.1683836307019933,-0.6078273234720544,-0.1598018547851298,-0.1666320802002884,0.4307791299611231,-0.4310748923304429
22057,0.32298668994033497,-0.0890719953777717,0.40686943424571925,0.21444380009642966,-0.03599571055717485,-0.04712314043695113
22073,0.19207986745199268,0.2964299469445451,0.057477822036781145,0.1147729379478001,-0.2960478813306219,-0.18584778619164632
22000_4,,,,,,
22105,0.09844674768369115,-0.2876322688109525,-0.20587492638005267,0.053975724421881255,0.05096322832714043,-0.03326097784773715
22109,0.30890981488339014,-0.0926945530380656,-0.3316727253639711,0.21109706331519187,-0.07199041632640964,-0.2695157422916659
24000_4,,,,,,
25011,0.17566633900312806,-0.2926331781112427,-0.5394826543904565,-0.017486607146348716,0.04800883803791632,0.05323848762601414
25015,-0.4468074698376582,-0.7680724783531822,-0.4214658956405991,-0.45667860147096295,0.5809062622439509,-0.2739035333978348
26000_4,,,,,,
26021,-0.45580806625085846,-0.71191124221905,-0.3048995741988864,-0.6673906000109456,0.5771732650436167,-0.6458009046068222
26121,-0.5142959709658099,-0.7375740132632287,-0.5354561258228412,-0.6265618263803471,0.6195947918886172,-0.6107176858853852
26145,0.17160352679317847,-0.2981440125854481,-0.5407221769604919,-0.009090745951841672,0.14409969682288662,-0.30855803891475486
26147,-0.4237354209876735,-0.6905671556578002,-0.5829779577102171,-0.542163590500144,0.5326899280273438,-0.5535070878914585
27000_4,,,,,,
28000_4,,,,,,
28049,0.19127621566381897,0.28417682000994415,0.32722442740325636,-0.1626447986891611,-0.4092618305752408,0.07364366932015946
28067,-0.1023855942990424,-0.3648078333894815,-0.3575584258957559,-0.2831866280688862,0.40251620394345505,-0.07536465700424322
28075,-0.04377231202368678,-0.4495426614930111,-0.101002364908033,0.11416172530072446,0.2572828665128633,-0.3182067852924279
28083,-0.05198907421047634,-0.4685702679746084,-0.4333510677713038,-0.11780785113211453,0.63777271261453,-0.4624553663930882
28089,0.007995096302543716,-0.18688409493074143,-0.025482386561791096,-0.392755501607486,-0.03572439297965818,0.049639334350564834
29000_4,,,,,,
31000_4,,,,,,
34009,-0.3597690405034703,-0.5567731652606376,-0.5063433900846032,-0.5982681102211349,0.3952031902618086,-0.2768296364781806
34011,-0.4425723129058895,-0.7630994411527275,-0.7540572869814722,-0.5600634724420297,0.6949082539527766,-0.30531349157140836
34033,-0.4183662741116872,-0.7415826116822702,-0.5484287992178366,-0.5852485511041453,0.7873839081908797,-0.7893551744983336
36007,-0.3484775198259087,-0.6887249517501857,-0.5557895100907964,-0.6393175074245635,0.5023304460647843,-0.6036219148945275
36111,-0.1298516760771706,-0.4164304084164008,-0.2971982466377427,-0.278682044854134,0.3190812559368732,-0.4226436702567698
37000_4,,,,,,
37089,-0.233072214261799,-0.6805678363623432,-0.25991443060221797,-0.37686558712858126,0.4481246762063965,-0.18989860477182552
39000_4,,,,,,
39029,-0.2383428394472917,-0.6616481872772483,-0.521436459627895,-0.29066822020671207,0.4855306131167874,-0.4894523199470906
39133,0.22013947507917242,-0.20284815162525577,-0.4970587997565616,-0.08793901665355341,0.04613886471993862,-0.11094842536091291
39155,0.3151640910699931,0.19642004049588185,0.06944395352730509,0.20889561760281056,-0.34883461958402767,0.47356113326919974
39173,-0.3856732973678262,-0.7046610234212162,-0.39374495619929256,-0.6894674139640088,0.5296211405916484,-0.597782730074012
42000_4,,,,,,
42041,-0.4215814194299979,-0.7162964980050456,-0.4041861620658176,-0.7322123047338462,0.5578602713129489,-0.6629485380638254
42055,-0.4126492876309783,-0.7461169045578232,-0.5788623127106076,-0.6602068403481255,0.591259280923764,-0.40712045366734645
42089,-0.007135809860485027,-0.404755949430541,-0.5854081613218414,-0.3877486518230083,0.13634295139163968,-0.4273615397691919
42107,-0.5497843657641562,-0.7316768522088195,-0.5909123162920518,-0.6505949938517936,0.6999766915175162,-0.5297146451619961
45000_4,,,,,,
45041,0.05673261451038765,0.194731406974678,0.09050535483918304,-0.042840718654771744,-0.29199699918693156,0.12019583833266403
46099,-0.3670911157781297,-0.7201168675493042,-0.41997665469346884,-0.6481894417448977,0.552810546133691,-0.6925614951834844
47000_4,,,,,,
47165,0.06112275821513675,-0.439371734409447,-0.4725455722309292,-0.007392495289313445,0.19399259385067846,-0.25413335162369344
48000_4,,,,,,
48245,0.13450438450496693,0.20407840378714567,0.009874630996467727,0.09008305994457409,-0.267721526769267,-0.06487539206682302
51000_4,,,,,,
55000_4,,,,,,
